time           Conversion     Mn         Mw         D          total rate     unreactedfunctional
7400.73        0.2556         1.34336     1.6898     1.25789     0.523761       29776 
7402.34        0.25565        1.34345     1.6904     1.25825     0.523691       29774 
7405.34        0.2557         1.34354     1.6905     1.25824     0.52362        29772 
7406.2         0.25575        1.34363     1.6907     1.2583     0.52355        29770 
7407.6         0.2558         1.34372     1.6908     1.25829     0.52348        29768 
7409.13        0.25585        1.34382     1.6909     1.25828     0.523409       29766 
7412.67        0.2559         1.34391     1.6911     1.25835     0.523339       29764 
7414.64        0.25595        1.344      1.6913     1.25841     0.523269       29762 
7415.03        0.256          1.34409     1.6914     1.2584     0.523198       29760 
7415.45        0.25605        1.34418     1.6916     1.25847     0.523128       29758 
7415.73        0.2561         1.34427     1.6918     1.25853     0.523058       29756 
7417.42        0.25615        1.34436     1.692      1.25859     0.522987       29754 
7420.27        0.2562         1.34445     1.6921     1.25858     0.522917       29752 
7421.84        0.25625        1.34454     1.6923     1.25865     0.522847       29750 
7424.26        0.2563         1.34463     1.6925     1.25871     0.522777       29748 
7431.61        0.25635        1.34472     1.6926     1.2587     0.522706       29746 
7434.14        0.2564         1.34481     1.6928     1.25877     0.522636       29744 
7439.6         0.25645        1.3449     1.6929     1.25876     0.522566       29742 
7440.77        0.2565         1.34499     1.6932     1.25889     0.522495       29740 
7442.28        0.25655        1.34508     1.6933     1.25888     0.522425       29738 
7443.53        0.2566         1.34517     1.6934     1.25887     0.522355       29736 
7443.69        0.25665        1.34526     1.6935     1.25886     0.522285       29734 
7446.54        0.2567         1.34535     1.6941     1.25922     0.522214       29732 
7448.27        0.25675        1.34544     1.6942     1.25921     0.522144       29730 
7450.1         0.2568         1.34553     1.6944     1.25928     0.522074       29728 
7452.3         0.25685        1.34562     1.6945     1.25927     0.522004       29726 
7456.12        0.2569         1.34571     1.6946     1.25926     0.521933       29724 
7458.56        0.25695        1.3458     1.6947     1.25925     0.521863       29722 
7461.91        0.257          1.3459     1.6948     1.25924     0.521793       29720 
7465.62        0.25705        1.34599     1.6949     1.25923     0.521723       29718 
7468.58        0.2571         1.34608     1.695      1.25922     0.521653       29716 
7470           0.25715        1.34617     1.6952     1.25928     0.521582       29714 
7473.7         0.2572         1.34626     1.6954     1.25934     0.521512       29712 
7474.21        0.25725        1.34635     1.6955     1.25933     0.521442       29710 
7482.76        0.2573         1.34644     1.6956     1.25932     0.521372       29708 
7483.78        0.25735        1.34653     1.6957     1.25931     0.521302       29706 
7484.99        0.2574         1.34662     1.6961     1.25952     0.521231       29704 
7488.98        0.25745        1.34671     1.6962     1.25951     0.521161       29702 
7489.33        0.2575         1.3468     1.6964     1.25958     0.521091       29700 
7491.08        0.25755        1.34689     1.6965     1.25957     0.521021       29698 
7492.16        0.2576         1.34698     1.6966     1.25956     0.520951       29696 
7492.85        0.25765        1.34707     1.6974     1.26006     0.52088        29694 
7495.34        0.2577         1.34716     1.6977     1.2602     0.52081        29692 
7501.25        0.25775        1.34725     1.6978     1.26019     0.52074        29690 
7504.54        0.2578         1.34735     1.6979     1.26018     0.52067        29688 
7506.64        0.25785        1.34744     1.698      1.26017     0.5206         29686 
7509.27        0.2579         1.34753     1.6981     1.26016     0.52053        29684 
7509.73        0.25795        1.34762     1.6982     1.26015     0.52046        29682 
7510.52        0.258          1.34771     1.6983     1.26014     0.520389       29680 
7513.78        0.25805        1.3478     1.6984     1.26013     0.520319       29678 
7514.75        0.2581         1.34789     1.6994     1.26078     0.520249       29676 
7515.65        0.25815        1.34798     1.6995     1.26077     0.520179       29674 
7518.91        0.2582         1.34807     1.6996     1.26076     0.520109       29672 
7519.34        0.25825        1.34816     1.6997     1.26075     0.520039       29670 
7528.34        0.2583         1.34825     1.6998     1.26074     0.519969       29668 
7530.66        0.25835        1.34834     1.6999     1.26073     0.519899       29666 
7531.48        0.2584         1.34844     1.7001     1.26079     0.519829       29664 
7532.1         0.25845        1.34853     1.7002     1.26078     0.519758       29662 
7533.8         0.2585         1.34862     1.7003     1.26077     0.519688       29660 
7534.18        0.25855        1.34871     1.7009     1.26113     0.519618       29658 
7536.72        0.2586         1.3488     1.701      1.26112     0.519548       29656 
7537.72        0.25865        1.34889     1.7013     1.26126     0.519478       29654 
7542           0.2587         1.34898     1.7014     1.26125     0.519408       29652 
7544.55        0.25875        1.34907     1.7015     1.26124     0.519338       29650 
7549.77        0.2588         1.34916     1.7017     1.2613     0.519268       29648 
7551.35        0.25885        1.34925     1.7019     1.26136     0.519198       29646 
7553.3         0.2589         1.34935     1.7021     1.26143     0.519128       29644 
7556.93        0.25895        1.34944     1.7022     1.26142     0.519058       29642 
7557.29        0.259          1.34953     1.7023     1.2614     0.518988       29640 
7562.44        0.25905        1.34962     1.7024     1.26139     0.518918       29638 
7564.3         0.2591         1.34971     1.7025     1.26138     0.518848       29636 
7564.44        0.25915        1.3498     1.7026     1.26137     0.518778       29634 
7565.39        0.2592         1.34989     1.7027     1.26136     0.518708       29632 
7566.01        0.25925        1.34998     1.7028     1.26135     0.518638       29630 
7567.67        0.2593         1.35007     1.7029     1.26134     0.518568       29628 
7568.08        0.25935        1.35017     1.703      1.26133     0.518498       29626 
7568.49        0.2594         1.35026     1.7032     1.26139     0.518428       29624 
7570.87        0.25945        1.35035     1.7033     1.26138     0.518358       29622 
7575.53        0.2595         1.35044     1.7035     1.26144     0.518288       29620 
7577.52        0.25955        1.35053     1.7041     1.2618     0.518218       29618 
7580.24        0.2596         1.35062     1.7042     1.26179     0.518148       29616 
7580.93        0.25965        1.35071     1.7046     1.262      0.518078       29614 
7582.9         0.2597         1.3508     1.7047     1.26199     0.518008       29612 
7585.38        0.25975        1.35089     1.7049     1.26205     0.517938       29610 
7586.6         0.2598         1.35099     1.705      1.26204     0.517868       29608 
7586.74        0.25985        1.35108     1.7051     1.26203     0.517798       29606 
7586.78        0.2599         1.35117     1.7052     1.26202     0.517728       29604 
7589.13        0.25995        1.35126     1.7053     1.26201     0.517658       29602 
7590.13        0.26           1.35135     1.7054     1.262      0.517588       29600 
7593.61        0.26005        1.35144     1.7055     1.26198     0.517518       29598 
7593.65        0.2601         1.35153     1.7056     1.26197     0.517448       29596 
7594.01        0.26015        1.35163     1.7057     1.26196     0.517378       29594 
7595.1         0.2602         1.35172     1.7058     1.26195     0.517308       29592 
7598.63        0.26025        1.35181     1.7059     1.26194     0.517238       29590 
7599.84        0.2603         1.3519     1.7063     1.26215     0.517169       29588 
7603.76        0.26035        1.35199     1.7064     1.26214     0.517099       29586 
7604.37        0.2604         1.35208     1.7068     1.26235     0.517029       29584 
7605.66        0.26045        1.35217     1.7069     1.26234     0.516959       29582 
7609.01        0.2605         1.35227     1.7071     1.2624     0.516889       29580 
7609.57        0.26055        1.35236     1.7073     1.26246     0.516819       29578 
7612.51        0.2606         1.35245     1.7074     1.26245     0.516749       29576 
7617.49        0.26065        1.35254     1.7075     1.26244     0.516679       29574 
7621.21        0.2607         1.35263     1.7077     1.2625     0.516609       29572 
7621.69        0.26075        1.35272     1.7079     1.26257     0.51654        29570 
7622.54        0.2608         1.35281     1.7082     1.2627     0.51647        29568 
7622.9         0.26085        1.35291     1.7085     1.26284     0.5164         29566 
